OTU ID,taxonomy,abundance,relative_abundance,kingdom,phylum,class,order,family,genus,species,study_id
198192,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,7.0,0.0006329113924050633,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
183201,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,MGYS00001248
4377613,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,4.0,0.0003616636528028933,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,MGYS00001248
939112,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,23.0,0.0020795660036166366,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,MGYS00001248
4383963,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,19.0,0.0017179023508137432,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,MGYS00001248
4452538,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,15.0,0.00135623869801085,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,MGYS00001248
196848,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,MGYS00001248
328628,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
187882,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,17.0,0.0015370705244122965,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
523025,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,17.0,0.0015370705244122965,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,MGYS00001248
325958,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
1767788,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio; s__,21.0,0.0018987341772151898,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,MGYS00001248
199761,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,12.0,0.00108499095840868,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
370338,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,126.0,0.01139240506329114,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
188321,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,,MGYS00001248
333896,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,MGYS00001248
342827,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,43.0,0.003887884267631103,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],,,MGYS00001248
195093,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,13.0,0.0011754068716094033,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
199716,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,14.0,0.0012658227848101266,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
345176,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
577170,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,17.0,0.0015370705244122965,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
368127,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,6.0,0.00054249547920434,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
195759,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,17.0,0.0015370705244122965,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
337080,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,14.0,0.0012658227848101266,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
195619,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
179297,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,7.0,0.0006329113924050633,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,MGYS00001248
513935,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,11.0,0.0009945750452079567,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
306499,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,48.0,0.00433996383363472,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
183967,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
300978,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
178678,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,11.0,0.0009945750452079567,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
4298899,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava,2.0,0.00018083182640144665,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,subflava,MGYS00001248
292921,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,15.0,0.00135623869801085,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri,MGYS00001248
332929,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,10.0,0.0009041591320072332,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
191999,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
310301,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
195015,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__,7.0,0.0006329113924050633,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,,MGYS00001248
528606,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum,10.0,0.0009041591320072332,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,obeum,MGYS00001248
351880,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
356523,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__,16.0,0.0014466546112115732,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,,MGYS00001248
193763,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,MGYS00001248
287951,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
325910,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
326569,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,MGYS00001248
209595,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,31.0,0.002802893309222423,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,MGYS00001248
336890,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,16.0,0.0014466546112115732,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
530094,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
349963,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,12.0,0.00108499095840868,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
197430,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,10.0,0.0009041591320072332,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
176014,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
357312,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
191112,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,8.0,0.0007233273056057866,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
299267,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,4.0,0.0003616636528028933,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,MGYS00001248
346738,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,95.0,0.008589511754068717,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
846386,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes; s__,76.0,0.006871609403254973,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerostipes,,MGYS00001248
198625,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,27.0,0.00244122965641953,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
985239,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,21.0,0.0018987341772151898,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,MGYS00001248
176401,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,9.0,0.0008137432188065099,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
272150,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,MGYS00001248
190516,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,18.0,0.0016274864376130199,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
182600,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,,MGYS00001248
158820,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,2.0,0.00018083182640144665,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
287032,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__,28.0,0.002531645569620253,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,MGYS00001248
358104,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,5.0,0.0004520795660036166,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
189248,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
197500,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
188706,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius,11.0,0.0009945750452079567,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius,MGYS00001248
191608,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,32.0,0.0028933092224231465,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,,MGYS00001248
135911,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,2.0,0.00018083182640144665,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,MGYS00001248
335675,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,17.0,0.0015370705244122965,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
923098,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__,9.0,0.0008137432188065099,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,MGYS00001248
194686,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,16.0,0.0014466546112115732,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
4473295,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,18.0,0.0016274864376130199,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,MGYS00001248
195408,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
4301298,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,120.0,0.0108499095840868,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
1139769,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,54.0,0.00488245931283906,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,MGYS00001248
363400,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,41.0,0.0037070524412296563,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
327218,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,MGYS00001248
318079,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,29.0,0.0026220614828209765,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,MGYS00001248
546876,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,33.0,0.0029837251356238698,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
578016,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,2.0,0.00018083182640144665,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis,MGYS00001248
4335928,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,88.0,0.007956600361663653,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,MGYS00001248
531675,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,39.0,0.0035262206148282097,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
523768,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
361722,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,3.0,0.00027124773960217,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
1109362,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,14.0,0.0012658227848101266,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,MGYS00001248
332043,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,flavefaciens,MGYS00001248
813617,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__,4.0,0.0003616636528028933,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,MGYS00001248
364563,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,7.0,0.0006329113924050633,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
190938,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
215670,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri,2.0,0.00018083182640144665,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri,MGYS00001248
289261,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,MGYS00001248
332954,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,10.0,0.0009041591320072332,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,MGYS00001248
272742,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,2.0,0.00018083182640144665,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
198916,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,19.0,0.0017179023508137432,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,MGYS00001248
368264,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__,56.0,0.005063291139240506,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],,MGYS00001248
342802,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,MGYS00001248
522595,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__coprophilus,76.0,0.006871609403254973,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,coprophilus,MGYS00001248
1111294,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,28.0,0.002531645569620253,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,MGYS00001248
524444,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,12.0,0.00108499095840868,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
158215,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,26.0,0.0023508137432188066,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
301184,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,5.0,0.0004520795660036166,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,MGYS00001248
581782,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,50.0,0.0045207956600361665,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,MGYS00001248
369996,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,116.0,0.010488245931283906,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii,MGYS00001248
525378,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,4.0,0.0003616636528028933,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,,MGYS00001248
525458,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,23.0,0.0020795660036166366,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,MGYS00001248
513445,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,6.0,0.00054249547920434,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,MGYS00001248
362767,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,70.0,0.006329113924050633,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,MGYS00001248
444857,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,92.0,0.008318264014466547,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,,MGYS00001248
42256,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__; s__,6.0,0.00054249547920434,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,,,MGYS00001248
